mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr,label
-516.4363403320312,83.31535339355469,-30.69027328491211,15.011332511901855,-11.012611389160156,13.180540084838867,-13.303915977478027,-4.5038743019104,-17.120582580566406,0.18845981359481812,-3.5678775310516357,-8.409126281738281,-4.431833267211914,0.11162972450256348,0.1177845448255539,0.15863361954689026,0.21327443420886993,0.3034977614879608,0.23387129604816437,0.2259681522846222,0.33519870042800903,0.3525426685810089,0.3299163281917572,0.24099181592464447,0.15966221690177917,21.65751924134645,18.561194816251025,16.935849183410596,17.080336251217716,18.264247129119862,17.733688739066054,51.0601867149412,0.06240985576923077,1
-623.716796875,56.26239776611328,-9.506997108459473,18.663156509399414,-8.143842697143555,7.407578468322754,-14.196687698364258,1.6966651678085327,-15.103754997253418,-6.093067646026611,-5.177900791168213,-4.9819111824035645,-2.906733989715576,0.16044409573078156,0.1933641880750656,0.208760067820549,0.28209376335144043,0.2075105607509613,0.11046964675188065,0.07781606167554855,0.10090671479701996,0.12326328456401825,0.15376578271389008,0.15764747560024261,0.14260581135749817,16.545552031909587,16.716610644406042,16.024693489682768,15.713661541736352,16.40657346967068,16.742737354671476,41.900147727106045,0.058128004807692306,1
-486.4112854003906,57.87360763549805,-27.030715942382812,35.563228607177734,-7.337103366851807,6.316762447357178,-20.801010131835938,-7.878198146820068,-24.28599739074707,-6.788468837738037,-7.762973308563232,-1.2855850458145142,-3.163252115249634,0.2628260850906372,0.2596054673194885,0.16691462695598602,0.13239865005016327,0.10040756314992905,0.06440609693527222,0.0719132050871849,0.1460014134645462,0.1992374062538147,0.2828318476676941,0.25129222869873047,0.27570390701293945,17.432416507241605,22.47209732485007,21.808679734165135,18.823589789700875,19.12848902309168,19.67871590782711,52.52171368431524,0.06490009014423077,1
-531.4996948242188,66.69961547851562,-22.8055419921875,34.32366180419922,-2.897578477859497,-4.013753414154053,-12.376721382141113,-2.252415180206299,-19.97304344177246,-8.349663734436035,-9.531306266784668,-5.460716247558594,-5.20048189163208,0.20511235296726227,0.19371247291564941,0.1628134548664093,0.10175119340419769,0.06416111439466476,0.07579634338617325,0.14878711104393005,0.28606098890304565,0.31869280338287354,0.25522124767303467,0.22137844562530518,0.21786201000213623,15.89319090327866,19.93734432760562,20.886797653073863,16.375475353847715,18.244719165863604,18.90868882763419,49.38128957817914,0.05551006610576923,1
-539.796875,65.50171661376953,-13.579390525817871,17.78020668029785,-2.445309638977051,1.9191319942474365,-12.04901123046875,-5.006614685058594,-18.856767654418945,-9.325718879699707,-7.9471869468688965,-4.365615367889404,-5.207452297210693,0.11765563488006592,0.08873597532510757,0.09339582920074463,0.14809249341487885,0.21582163870334625,0.1515376716852188,0.1054719090461731,0.17062677443027496,0.24211184680461884,0.34822186827659607,0.3309883773326874,0.24567244946956635,19.98506081669838,20.395114921094958,20.729463636056614,19.437842665038715,18.824589555100744,18.629968323271118,47.22475029977079,0.036542217548076926,1
-477.5912780761719,73.66670989990234,-29.08296012878418,15.073716163635254,-10.921807289123535,-0.3303672671318054,-10.509078025817871,-10.123302459716797,-21.391307830810547,-8.371260643005371,-6.693216800689697,-4.553045272827148,-5.784132957458496,0.26200637221336365,0.20112457871437073,0.2157718986272812,0.24926137924194336,0.1785345822572708,0.09800508618354797,0.12577183544635773,0.14987316727638245,0.1536005735397339,0.23254135251045227,0.23768363893032074,0.2502990961074829,15.214864476062912,20.630911828608333,19.33501670598009,18.950149828421008,18.63661048599849,19.019939084408303,48.309786563461515,0.05967172475961539,1
-517.8350219726562,94.1360855102539,-33.89469528198242,13.221003532409668,-8.642470359802246,1.4128587245941162,-12.932652473449707,-5.928767681121826,-22.13178253173828,-5.5435791015625,-4.237895488739014,-7.185482978820801,-8.807483673095703,0.20109984278678894,0.14967434108257294,0.1198003888130188,0.17872034013271332,0.19228233397006989,0.16569025814533234,0.16543272137641907,0.2564554810523987,0.3446711599826813,0.3686806857585907,0.30368801951408386,0.2670324742794037,17.025584392583454,19.289112490815864,18.367690371869063,16.195615130054446,18.07221522755527,17.317170476986835,47.47183285405548,0.04265324519230769,1
-550.0482177734375,56.11908721923828,-8.481943130493164,18.194021224975586,-2.6055006980895996,3.442762851715088,-16.066585540771484,-5.768388748168945,-15.986921310424805,-2.9380240440368652,-4.829997539520264,-4.653191566467285,-3.022204637527466,0.13538362085819244,0.12326676398515701,0.1354505568742752,0.2423684448003769,0.3085707128047943,0.2364911437034607,0.13382141292095184,0.1683068871498108,0.22164183855056763,0.3042530417442322,0.28706127405166626,0.18142713606357574,21.275873769965592,20.077469943814467,19.940428122982702,18.031813177482306,19.501918798077035,19.620507457236364,47.2278309884456,0.04787034254807692,1
-531.8179321289062,56.4260368347168,-11.537202835083008,32.96503829956055,-5.9399309158325195,5.769363880157471,-23.423200607299805,2.4632647037506104,-20.026025772094727,-3.8073229789733887,-8.500203132629395,-6.984749794006348,-1.1767892837524414,0.12503363192081451,0.09429172426462173,0.16149944067001343,0.29424402117729187,0.2107117772102356,0.1353871375322342,0.13268451392650604,0.22604328393936157,0.31060948967933655,0.36187106370925903,0.27313974499702454,0.17813442647457123,20.09359431510294,19.6693494742577,19.6520759810364,16.871443614425832,17.99252479690281,18.52530740417893,53.07910797880901,0.09270207331730769,1
-523.031494140625,81.14147186279297,-18.743576049804688,25.265474319458008,-8.70930290222168,8.681975364685059,-19.692604064941406,-5.6633195877075195,-24.88597869873047,-4.525145530700684,-6.528924942016602,-6.505810260772705,-3.308849573135376,0.1146954596042633,0.12838439643383026,0.11762354522943497,0.1534193605184555,0.13664178550243378,0.12734146416187286,0.1823166310787201,0.3100025951862335,0.3546541631221771,0.4047227203845978,0.2520977258682251,0.1239553913474083,20.726306265197692,18.531554081989736,19.70785453148892,16.905281758072796,17.76186600285064,18.03795776086954,51.61414623860266,0.05015024038461539,1
-535.0894165039062,73.651123046875,-18.01321029663086,30.06390380859375,-5.897167682647705,1.0292423963546753,-16.56085205078125,-5.629446506500244,-17.41805648803711,-3.9430439472198486,-8.369339942932129,-6.203125476837158,-4.202387809753418,0.10216648131608963,0.13390076160430908,0.2417127639055252,0.2915222644805908,0.24227896332740784,0.1901746392250061,0.18026722967624664,0.26413995027542114,0.27558445930480957,0.23171374201774597,0.18879391252994537,0.14420662820339203,20.914163850328503,17.392996516192415,18.010618252683898,16.409186361202067,16.993638957992175,18.2078688169853,47.77468018718161,0.051941856971153846,1
-504.8338317871094,79.09789276123047,-27.171600341796875,20.81534767150879,-15.140340805053711,5.940308570861816,-15.166728019714355,-3.2725472450256348,-21.03932762145996,-3.5945916175842285,-5.636943340301514,-1.174020528793335,-5.583280563354492,0.14347778260707855,0.09479157626628876,0.1388881802558899,0.17032763361930847,0.1538332849740982,0.12959234416484833,0.19378533959388733,0.4059174656867981,0.38998931646347046,0.3132556080818176,0.2765907347202301,0.2048480063676834,17.56995439497735,19.003387195464754,19.06303403691783,17.734792244344018,17.6793199993303,18.388253302929165,50.54577777804281,0.08322941706730769,1
-508.0150146484375,72.45952606201172,-15.529353141784668,22.17125701904297,-4.649404525756836,7.665693759918213,-13.236892700195312,-4.445054054260254,-17.25714683532715,-3.5484848022460938,-6.062490463256836,-6.101537704467773,-3.2915897369384766,0.13618506491184235,0.1191355437040329,0.1388053596019745,0.17177920043468475,0.24820075929164886,0.2916589081287384,0.33643755316734314,0.35914257168769836,0.31226375699043274,0.27420753240585327,0.24728816747665405,0.16150712966918945,21.13481597332074,17.78486851531446,17.74166332178912,16.806309265027476,17.594047859912855,18.2165502077673,52.25372765909324,0.06659780649038462,1
-553.1602172851562,81.05218505859375,-13.359274864196777,12.239052772521973,-9.858208656311035,9.492563247680664,-9.910967826843262,-3.298163414001465,-19.459566116333008,-2.998685836791992,-4.1810736656188965,-10.312304496765137,-5.291529178619385,0.11466112732887268,0.1664525717496872,0.2595459520816803,0.21551613509655,0.20701994001865387,0.22583696246147156,0.3164341151714325,0.364763468503952,0.2364462912082672,0.18593758344650269,0.137212872505188,0.11574909090995789,21.934233226801,19.232823749497353,18.832404453646518,18.337433481491328,18.526175910789895,18.122299037017587,50.95871887090603,0.062451171875,1
-557.72705078125,46.1546630859375,-17.833166122436523,8.778036117553711,-9.553009033203125,5.379276275634766,-14.48991870880127,-0.8092050552368164,-11.809932708740234,-1.629096269607544,-7.274074077606201,-6.591879367828369,-2.2342300415039062,0.14489249885082245,0.1547737866640091,0.18635757267475128,0.25978586077690125,0.2536926865577698,0.21021783351898193,0.1827060431241989,0.14048708975315094,0.17228230834007263,0.18985265493392944,0.21762579679489136,0.19314900040626526,17.50135399309716,18.219051132753012,18.958631612729743,17.716196739050982,18.566220456367517,18.57011530404085,43.13026487712494,0.08010066105769231,1
-498.5157470703125,71.87327575683594,-19.675331115722656,20.926015853881836,-4.212430000305176,-1.488267421722412,-9.828948974609375,-4.963569641113281,-20.996562957763672,-10.22651481628418,-7.408289432525635,-4.6600847244262695,-7.439683437347412,0.25468289852142334,0.15231280028820038,0.14004281163215637,0.12037176638841629,0.0896194651722908,0.09928059577941895,0.0994473248720169,0.07859816402196884,0.11358685791492462,0.3102434575557709,0.44812390208244324,0.4194965958595276,15.427890061398875,21.21206940251117,19.69842791552706,16.82958855121806,18.31755769251941,18.306278979441636,48.99263785678666,0.04033578725961538,1
-719.257080078125,42.47369384765625,-8.177095413208008,22.33452606201172,-10.407912254333496,14.90340518951416,-11.696182250976562,6.31474494934082,-14.04536247253418,-3.1817781925201416,-5.632837772369385,-3.956301689147949,0.3675614893436432,0.08149779587984085,0.09706173092126846,0.1545041799545288,0.20980490744113922,0.23516319692134857,0.1982833743095398,0.19410407543182373,0.18495595455169678,0.14635807275772095,0.11568745970726013,0.10671103000640869,0.09019452333450317,17.96948840188017,15.189553434422155,15.849690893597591,14.91325816465721,15.311745866104445,16.068870245394695,38.748785809506245,0.06592923677884616,1
-534.6886596679688,78.94576263427734,-17.275360107421875,27.196413040161133,-6.301787853240967,10.255122184753418,-21.693904876708984,-3.3628461360931396,-25.71718978881836,-7.372636318206787,-9.155097007751465,-5.900974750518799,-4.623486042022705,0.13391074538230896,0.1016654297709465,0.15523873269557953,0.21153035759925842,0.2176419198513031,0.24701227247714996,0.3219009339809418,0.3246864676475525,0.2819333076477051,0.2439606636762619,0.20336660742759705,0.18198318779468536,21.89910560113544,17.32984681059578,18.448057898034254,16.54809750926666,17.39970182988187,17.820473035393075,51.85002776568771,0.07095853365384615,1
-493.4961853027344,77.81079864501953,-29.89327621459961,22.507354736328125,-6.96475887298584,3.342761278152466,-21.35887336730957,-6.087798595428467,-18.881359100341797,-3.1185665130615234,-9.305115699768066,-6.378881931304932,-5.571111679077148,0.14095275104045868,0.07824621349573135,0.08816066384315491,0.10346198827028275,0.1055133193731308,0.08048763126134872,0.12056374549865723,0.33482715487480164,0.4042576253414154,0.3876909017562866,0.27324357628822327,0.1952528953552246,21.04918958209944,20.159158584338986,19.988127436042085,17.90671176585365,18.24060861580663,18.91287179290234,50.935159048942104,0.060362830528846154,1
-487.1081848144531,62.87218475341797,-20.038785934448242,28.208293914794922,-8.87636947631836,10.249577522277832,-20.278656005859375,-8.313983917236328,-21.60445213317871,-6.138460636138916,-12.848983764648438,-6.370844841003418,-3.5260989665985107,0.15915508568286896,0.17483319342136383,0.24074621498584747,0.1740110069513321,0.10777374356985092,0.10280576348304749,0.10425521433353424,0.13087360560894012,0.24535483121871948,0.2879747748374939,0.29072320461273193,0.24331094324588776,16.099606075415124,18.706692631492686,19.297329171581442,16.4124325445083,16.847458943524398,17.4363874066518,50.95206185452302,0.06903545673076923,1
-550.7591552734375,50.980831146240234,-20.67817497253418,7.533475399017334,-9.344144821166992,-4.452785968780518,-11.604870796203613,-7.3110551834106445,-9.234210968017578,-2.044050455093384,-1.6627041101455688,-0.7352371215820312,-2.332007884979248,0.1973828822374344,0.16506417095661163,0.17239068448543549,0.21802717447280884,0.15987823903560638,0.1134803295135498,0.09325769543647766,0.09215831756591797,0.09131287038326263,0.11487626284360886,0.1368512362241745,0.16077008843421936,17.74993180180254,19.055139337131187,20.323212521506004,18.33772176149038,19.346919683961133,19.775916656179273,38.96201206892307,0.04000525841346154,1
-569.1376342773438,42.478450775146484,-23.451618194580078,11.36332893371582,-7.444371700286865,-1.3468327522277832,-8.032429695129395,-6.9898362159729,-11.32844066619873,-1.3245282173156738,-6.638130187988281,-3.934155225753784,-4.580053806304932,0.20433850586414337,0.1099635660648346,0.1045125424861908,0.1406843513250351,0.14985504746437073,0.13043338060379028,0.10309388488531113,0.09818949550390244,0.08347208052873611,0.09122347831726074,0.14640705287456512,0.21703152358531952,16.77297518806992,19.130256160905077,19.38019362941815,18.327803649844007,18.701054360758686,19.83425348093699,35.96186657484041,0.03700796274038461,1
-555.782470703125,69.72982788085938,-18.665390014648438,30.345062255859375,-2.996413230895996,1.868188738822937,-19.441347122192383,-1.4836283922195435,-15.293892860412598,-3.7783727645874023,-5.565512180328369,-4.030384540557861,-3.7493278980255127,0.09546979516744614,0.1301521509885788,0.12640982866287231,0.12979081273078918,0.11507122218608856,0.12725785374641418,0.31432029604911804,0.4645600914955139,0.39597025513648987,0.2856259346008301,0.18614375591278076,0.1078176349401474,20.64399315955007,18.993380672103243,18.634392949845314,16.615432479981077,17.600302152558818,17.956020102724338,51.21489010006749,0.06559119591346153,1
-565.8167724609375,55.94875717163086,-6.964386463165283,25.831714630126953,1.4851865768432617,-1.4285691976547241,-8.444147109985352,-1.3634170293807983,-12.897549629211426,-11.187423706054688,-9.22709846496582,-5.358043193817139,-6.053746700286865,0.07105103880167007,0.12240326404571533,0.18801966309547424,0.21624663472175598,0.17071519792079926,0.11485836654901505,0.13681724667549133,0.21675528585910797,0.19948908686637878,0.17243608832359314,0.19958633184432983,0.1249111145734787,21.07093378538893,20.205638179734873,20.566125615208108,17.921628149813827,18.608754060456025,18.852488114200003,45.81524340241909,0.036121544471153844,1
-544.8895874023438,73.23487854003906,-20.457887649536133,21.169143676757812,-11.366802215576172,1.6045933961868286,-15.0276460647583,-6.204859733581543,-19.723276138305664,-1.1207695007324219,-1.4822361469268799,-5.1235246658325195,-5.411416530609131,0.1128077432513237,0.08963876217603683,0.13078737258911133,0.210969015955925,0.22308416664600372,0.20924879610538483,0.21674379706382751,0.2064814567565918,0.18973687291145325,0.2587335407733917,0.3176530599594116,0.24463032186031342,19.48807234664311,19.615452564054166,19.390515579327563,18.13403352217829,18.12853104260304,18.92673815694794,47.92399501486472,0.052978515625,1
-496.69580078125,75.70829010009766,-24.096492767333984,26.973621368408203,-4.593052387237549,-6.754247188568115,-15.584380149841309,-11.643631935119629,-22.070606231689453,-8.69223403930664,-7.691085338592529,-5.016857147216797,-5.831579208374023,0.13739223778247833,0.20993006229400635,0.21978212893009186,0.1589970588684082,0.11382399499416351,0.08035320043563843,0.08357778936624527,0.142728790640831,0.2919645309448242,0.34872886538505554,0.3501147925853729,0.18635787069797516,18.41131652213849,20.955513230508558,20.523197904502954,18.052715138731486,18.07254856789336,19.571792263553295,49.596416825905884,0.04361102764423077,1
-525.326171875,60.18982696533203,-0.7354351282119751,32.00212097167969,-1.2738837003707886,1.815720796585083,-14.010893821716309,-5.580724239349365,-23.014070510864258,-10.795016288757324,-11.578140258789062,-7.623208045959473,-4.496955871582031,0.252634197473526,0.2800932228565216,0.3094879686832428,0.38017594814300537,0.21128281950950623,0.09640664607286453,0.07382648438215256,0.10647676140069962,0.15016236901283264,0.21301208436489105,0.24148955941200256,0.2609322965145111,16.60042567061735,16.929791405337646,18.122004919091502,15.40883768594323,17.24928805182206,17.455475277433397,47.78732819157664,0.06776216947115385,1
-521.1912841796875,72.3478012084961,-27.0362606048584,15.614546775817871,-1.3947639465332031,-1.1998918056488037,-19.592376708984375,-7.040347099304199,-17.598901748657227,-6.14086389541626,-9.589509963989258,-5.848789691925049,-4.638064861297607,0.40939798951148987,0.3894064724445343,0.2916419804096222,0.1514294147491455,0.08235417306423187,0.07254990190267563,0.07919850200414658,0.1185256615281105,0.1545676290988922,0.18195755779743195,0.1716223955154419,0.23187270760536194,13.739479932839766,19.92734027404056,21.09209053939683,18.04884142828545,19.249575636967915,18.458247195163203,48.403081028567904,0.06133188100961538,1
-588.9527587890625,33.70883560180664,-14.488885879516602,19.616939544677734,-2.223625659942627,5.562215328216553,-13.591753005981445,-4.143333911895752,-8.92844295501709,-2.2274792194366455,-3.2327768802642822,-2.602440118789673,-1.8931764364242554,0.10709843039512634,0.06660809367895126,0.06836894154548645,0.08168923854827881,0.09308546781539917,0.1254575401544571,0.1827608197927475,0.17587362229824066,0.1765279471874237,0.1938949078321457,0.20632576942443848,0.1648367941379547,21.073854885445876,21.47737504564886,20.755131849603327,20.073439128549516,20.378831014033498,20.212582158757968,39.60303823768626,0.04533879206730769,1
-493.6338806152344,75.84302520751953,-26.89383316040039,18.772886276245117,-16.102659225463867,2.7140157222747803,-14.572251319885254,-5.427229404449463,-21.09529685974121,-4.735175132751465,-5.506355285644531,-5.1707329750061035,-5.080555438995361,0.1440245509147644,0.21753615140914917,0.24086984992027283,0.18399369716644287,0.17107829451560974,0.17231221497058868,0.21276572346687317,0.25447192788124084,0.3654375672340393,0.32656222581863403,0.2443908303976059,0.16002680361270905,17.745439441094884,19.988128317065065,18.957013815065245,17.17946732680039,17.412934271355834,18.315744215332533,50.277682436326145,0.06295447716346154,1
-572.2366943359375,80.69097137451172,-12.188803672790527,20.274782180786133,-10.739734649658203,15.01552677154541,-12.727948188781738,0.09438605606555939,-21.568788528442383,-4.062623977661133,-5.645040988922119,-7.075170993804932,-1.5275417566299438,0.14273613691329956,0.1464509814977646,0.2577248513698578,0.4606536030769348,0.3066287636756897,0.18266494572162628,0.12142391502857208,0.16963855922222137,0.22784820199012756,0.22826385498046875,0.18010760843753815,0.1705010086297989,20.132637306351892,17.297599932954675,16.88425812311562,16.913175920222805,17.0481946085935,16.893374984303627,51.058848183395185,0.06715745192307693,1
-498.3057861328125,76.49591064453125,-31.980836868286133,27.09027862548828,-14.279488563537598,6.9946770668029785,-18.305469512939453,-8.213878631591797,-20.469892501831055,-2.1040821075439453,-7.3392791748046875,0.751671314239502,-3.4697678089141846,0.11360453814268112,0.10510685294866562,0.19472937285900116,0.22886839509010315,0.1544799506664276,0.13505983352661133,0.21792419254779816,0.30968669056892395,0.3066290318965912,0.3886578381061554,0.2713512182235718,0.15150509774684906,20.030064743165354,20.676396973978747,20.249465467878185,19.037696462026492,19.07362222724822,20.306347509667994,52.334336951314874,0.07285907451923077,1
-547.8558959960938,47.01631546020508,-16.212337493896484,29.153526306152344,-1.0850183963775635,2.8276655673980713,-15.383988380432129,-2.4705522060394287,-16.755531311035156,-8.410463333129883,-9.682207107543945,-4.955536842346191,-3.2408084869384766,0.15826116502285004,0.12666866183280945,0.15016736090183258,0.23268471658229828,0.19516900181770325,0.14653530716896057,0.09736434370279312,0.1185809075832367,0.18323971331119537,0.267945796251297,0.29365357756614685,0.2502661347389221,17.26642712373215,17.628149002323816,17.379463404851425,15.527473272417435,16.9952992100927,18.033439448423696,44.673225333907084,0.07225435697115384,1
-546.677978515625,65.22346496582031,-18.980030059814453,27.727027893066406,-9.2445068359375,7.805427551269531,-20.822538375854492,-0.6590747833251953,-17.69954490661621,-1.096145749092102,-8.115395545959473,-5.133550643920898,0.9218146800994873,0.13936352729797363,0.10730962455272675,0.25133368372917175,0.1895286589860916,0.10010770708322525,0.07592787593603134,0.12377619743347168,0.2937326729297638,0.381474107503891,0.4088572561740875,0.3113313913345337,0.26782798767089844,18.87164530447245,18.561319769349208,19.13261811470937,16.92935722613806,18.08148287966514,17.966333622010957,52.89321738846565,0.0928485576923077,1
-519.5247192382812,70.48474884033203,-20.18717384338379,31.714557647705078,-0.9970418810844421,4.227187633514404,-18.459081649780273,-5.133211612701416,-17.918527603149414,-4.901106834411621,-4.8944501876831055,-5.842928409576416,-3.088711977005005,0.12684068083763123,0.1100698933005333,0.12756742537021637,0.181606262922287,0.2528228461742401,0.23270294070243835,0.2083691954612732,0.26407137513160706,0.30421769618988037,0.34041985869407654,0.2536929249763489,0.14641329646110535,21.442034299323048,19.17289037429765,20.09027622613087,17.43424653268081,18.186381792657944,18.751529856273905,51.57977957231634,0.048978365384615384,1
-506.37042236328125,64.0277099609375,-18.46437644958496,29.29649543762207,-6.049076557159424,6.370862007141113,-23.126676559448242,-4.228697776794434,-20.134389877319336,-8.828179359436035,-9.10571002960205,-6.225776672363281,-4.223485469818115,0.274658203125,0.2102665901184082,0.13175685703754425,0.1083517074584961,0.0878707692027092,0.0745244026184082,0.13479040563106537,0.2109927237033844,0.2211664915084839,0.2673479914665222,0.31687283515930176,0.34455406665802,19.4348396830706,20.722815767434323,21.39809195137516,17.8064324436082,18.872932523560944,18.92454023362326,52.77967534495602,0.07715970552884616,1
-491.6045227050781,76.71050262451172,-27.655601501464844,14.647425651550293,-5.222322463989258,1.5413748025894165,-12.953346252441406,-9.927620887756348,-19.75274658203125,-4.900617599487305,-5.680300712585449,-4.964074611663818,-6.7290120124816895,0.17940214276313782,0.19421610236167908,0.17525948584079742,0.10712504386901855,0.08517834544181824,0.1275307536125183,0.1190895214676857,0.14169813692569733,0.240492582321167,0.3797514736652374,0.3801977336406708,0.26047784090042114,17.854607149162355,22.923303134452873,20.436809316782785,19.729679778991,20.08518978434534,19.753205902651555,50.55120339848692,0.04546274038461538,1
-491.98626708984375,80.51869201660156,-21.308271408081055,15.539826393127441,-9.515469551086426,2.842618942260742,-12.485628128051758,-9.785492897033691,-21.854698181152344,-7.28521728515625,-4.512169361114502,-4.139739036560059,-4.694479465484619,0.13197427988052368,0.15023700892925262,0.27906036376953125,0.27733832597732544,0.20427894592285156,0.21956542134284973,0.1867745965719223,0.18435138463974,0.1776341050863266,0.17600318789482117,0.2600896656513214,0.2008349448442459,19.97626029130713,21.081110490513765,20.445265127695677,20.041998072934096,19.35319757840462,19.083670476645715,50.77734014485427,0.05037560096153846,1
-486.2207336425781,70.46459197998047,-18.613630294799805,24.29050064086914,-7.711116790771484,1.4206784963607788,-17.01419448852539,-6.59298849105835,-19.312702178955078,-7.907464981079102,-7.549463748931885,-6.318851470947266,-5.708357334136963,0.11717340350151062,0.09792275726795197,0.06450247019529343,0.054687242954969406,0.03996891900897026,0.04729955270886421,0.07488980144262314,0.14120666682720184,0.28859537839889526,0.49355074763298035,0.4221155643463135,0.20758292078971863,18.56828556884667,23.76790079074335,21.88782209714789,18.074010973125684,18.97460023032293,19.33614906890062,51.23018944712139,0.04640174278846154,1
-468.6719970703125,64.86324310302734,-12.492829322814941,19.30555534362793,5.092130661010742,-11.46548843383789,-17.088111877441406,-10.575124740600586,-15.979875564575195,-13.772466659545898,-11.072721481323242,-5.365105628967285,-6.2294921875,0.21214672923088074,0.29197901487350464,0.3783826231956482,0.3079167306423187,0.23202456533908844,0.11645191162824631,0.09029514342546463,0.12057336419820786,0.11172223836183548,0.14430896937847137,0.1923907846212387,0.1944074183702469,17.407974860211745,21.085157561686316,20.61659030256058,18.312740524650366,20.051192982995143,19.238597779586385,49.892211067817065,0.03929161658653846,1
-559.8395385742188,66.05839538574219,-9.128421783447266,18.705547332763672,-1.8997918367385864,-2.046116352081299,-15.222846031188965,-3.6967527866363525,-14.376007080078125,-5.344893455505371,-6.758257865905762,-5.640101432800293,-3.4326372146606445,0.19458529353141785,0.20652316510677338,0.24610286951065063,0.2146301567554474,0.12771542370319366,0.09557849913835526,0.06737779825925827,0.09799520671367645,0.1933322697877884,0.2805942893028259,0.21324816346168518,0.18250489234924316,19.761107549879245,19.053102295565182,18.932606182826515,18.302675548406693,18.516053881602087,18.626685997069526,45.16944826623301,0.029154146634615383,1
-538.4998779296875,62.96212387084961,-25.62307357788086,34.305538177490234,-5.8548078536987305,4.421833038330078,-21.994089126586914,-4.076327800750732,-20.036842346191406,-5.457559585571289,-9.635926246643066,-6.6106181144714355,-2.241213798522949,0.36987486481666565,0.2947123944759369,0.14673341810703278,0.07993277162313461,0.06138213351368904,0.04044785723090172,0.05929654836654663,0.12977582216262817,0.15677198767662048,0.25136494636535645,0.32425832748413086,0.3434485197067261,16.153600397060732,22.639505046855806,22.75189182099502,18.0942549848904,19.66291482108828,19.193844159614134,52.30226371417589,0.04776141826923077,1
-564.7347412109375,61.99589538574219,-15.995872497558594,22.858383178710938,-5.63824987411499,12.204357147216797,-17.033302307128906,-2.722337245941162,-18.65761375427246,-7.345606327056885,-7.642036437988281,-6.335963726043701,-0.9859142303466797,0.4399183988571167,0.262508362531662,0.16302287578582764,0.09494999796152115,0.07118089497089386,0.05030355229973793,0.07877329736948013,0.1258564591407776,0.16998440027236938,0.2324727475643158,0.18150584399700165,0.2551904022693634,15.116693606875428,21.38404485963331,20.74568533587498,18.589563449763276,19.059172908260685,18.274471427877753,52.443860838373205,0.07641977163461539,1
-523.4317016601562,79.4575424194336,-17.939979553222656,35.0261116027832,-6.627459526062012,2.9135968685150146,-12.467811584472656,-8.230116844177246,-22.657800674438477,-5.804688930511475,-7.492360591888428,-7.096226215362549,-4.729207515716553,0.06902272254228592,0.0939374789595604,0.1540258675813675,0.21774910390377045,0.19148969650268555,0.1796649545431137,0.2605123519897461,0.2513454854488373,0.22355307638645172,0.2982533276081085,0.16670483350753784,0.07073013484477997,21.95914682784884,18.863121190929625,18.878031231050468,16.85090875281177,18.00780752906825,18.429787650129022,50.33823408328494,0.04301382211538462,1
-521.3374633789062,71.95222473144531,-15.046576499938965,14.074625968933105,-5.176829814910889,5.445102214813232,-20.7572078704834,-8.295464515686035,-23.672119140625,-2.5167808532714844,-3.5087532997131348,-6.122997283935547,-3.429429531097412,0.12637370824813843,0.07017366588115692,0.06564445048570633,0.09795880317687988,0.11981289088726044,0.06628389656543732,0.08623765408992767,0.13022151589393616,0.2233191430568695,0.41018033027648926,0.3789840340614319,0.3071829378604889,19.050213519930743,25.164230151035586,24.07525581871116,20.418219138224316,20.447446914227182,20.115461361141147,52.703254649355294,0.053125,1
-476.2231140136719,72.31327819824219,-17.328880310058594,12.361250877380371,-3.6880581378936768,-1.8093585968017578,-15.01819133758545,-10.359162330627441,-20.59649658203125,-7.019038677215576,-6.314673900604248,-6.75762414932251,-9.171675682067871,0.1469888836145401,0.09148678928613663,0.15521933138370514,0.17200587689876556,0.12120754271745682,0.1558292955160141,0.2936744689941406,0.24114137887954712,0.17918327450752258,0.18530073761940002,0.2459975630044937,0.2468474805355072,21.083165305659204,21.86276812524654,21.498004786188226,19.25861164079313,19.794970769764195,19.8135575154443,52.02679533680046,0.049571814903846156,1
-501.4895324707031,72.6107177734375,-26.75111198425293,23.38296127319336,-4.592000484466553,1.0420209169387817,-18.108732223510742,-8.055006980895996,-19.87676239013672,-7.1959662437438965,-7.995071887969971,-2.614863395690918,-3.9426040649414062,0.18392930924892426,0.1440618932247162,0.11094481498003006,0.0817086473107338,0.07919933646917343,0.12355493754148483,0.13581401109695435,0.17341864109039307,0.19320246577262878,0.2986868917942047,0.39543718099594116,0.30316227674484253,17.454196551463795,20.85662440281253,20.396102185496055,17.77777262908694,17.764545482545614,18.664659716549863,49.75829964684647,0.05276066706730769,1
